psgc_code,name,corr_code,geo_level,city_class,inc_class,urb_rur,pop_2015,pop_2020,status,adm3_pcode,adm3_en,adm3_alt,adm2_pcode,adm1_pcode,adm0_pcode,shape_len,shape_area,shape_sqkm,_count,_sum,_mean,_min,_max,_variance,year
907201000,City of Dapitan,97201000.0,City,,CC,3rd,,,,PH0907201,Dapitan City,,PH09072,PH09,PH,1.4768271248,0.0180917604363,220.258804178,,160.5307793617249,0.1539125401358819,0.0,9.646443367004395,0.7314749913311809,2016
907202000,City of Dipolog,97202000.00000001,City,,CC,3rd,,,,PH0907202,Dipolog City (Capital),,PH09072,PH09,PH,0.924838265552,0.00973688640122,118.568690865,,152.34539270401,0.2686867596190653,0.0,7.403386116027832,0.8271328843729256,2016
907203000,Katipunan,97203000.0,Mun,,,2nd,,,,PH0907203,Katipunan,,PH09072,PH09,PH,0.830274664095,0.0191138239882,232.81636074,,2.356230497360229,0.00213426675485528,0.0,1.189322352409363,0.002510084648800854,2016
907204000,La Libertad,97204000.0,Mun,,,5th,,,,PH0907204,La Libertad,,PH09072,PH09,PH,0.441360066951,0.00450395737089,54.8521908862,,0.0,0.0,0.0,0.0,0.0,2016
907205000,Labason,97205000.0,Mun,,,3rd,,,,PH0907205,Labason,,PH09072,PH09,PH,0.692414439161,0.0130870151572,159.548987106,,6.351295351982117,0.008390086330227366,0.0,1.382575750350952,0.01069931624749263,2016
907206000,Liloy,97206000.0,Mun,,,3rd,,,,PH0907206,Liloy,,PH09072,PH09,PH,0.569133062568,0.0100564226991,122.587889638,,17.85561156272888,0.03105323750039805,0.0,2.128685474395752,0.05077980007764211,2016
907207000,Manukan,97206999.99999999,Mun,,,3rd,,,,PH0907207,Manukan,,PH09072,PH09,PH,0.673177609815,0.0120582114815,146.852152516,,8.410567879676819,0.01204952418291808,0.0,3.280813217163086,0.02975677878950829,2016
907208000,Mutia,97208000.0,Mun,,,5th,,,,PH0907208,Mutia,,PH09072,PH09,PH,0.494171196117,0.00726567079562,88.5036423475,,0.0,0.0,0.0,0.0,0.0,2016
907209000,Piñan,97209000.0,Mun,New Piñan,,4th,,,,PH0907209,Piñan (New Piñan),New Piñan,PH09072,PH09,PH,0.779739777452,0.0101092659241,123.130255338,,4.963906288146973,0.008384976838086103,0.0,1.964627265930176,0.01409521956575137,2016
907210000,Polanco,97210000.0,Mun,,,3rd,,,,PH0907210,Polanco,,PH09072,PH09,PH,0.9056717862,0.013211121673,160.896026269,,6.445053339004517,0.00858196183622439,0.0,3.416377544403076,0.02768202582279486,2016
907211000,Pres. Manuel A. Roxas,97211000.0,Mun,,,2nd,,,,PH0907211,Pres. Manuel A. Roxas,,PH09072,PH09,PH,0.75066618081,0.0191365031211,233.07885503,,30.98502504825592,0.02827100825570796,0.0,5.426376342773438,0.1088233177107948,2016
907212000,Rizal,97212000.0,Mun,,,5th,,,,PH0907212,Rizal,,PH09072,PH09,PH,0.526549862992,0.00550376730884,67.0125000519,,0.0,0.0,0.0,0.0,0.0,2016
907213000,Salug,97213000.0,Mun,,,3rd,,,,PH0907213,Salug,,PH09072,PH09,PH,0.856095679192,0.011858424124,144.557335836,,2.618853688240051,0.003856927375905819,0.0,1.389938592910767,0.005054581553913526,2016
907214000,Sergio Osmeña Sr.,97214000.0,Mun,,,2nd,,,,PH0907214,Sergio Osmeña Sr.,,PH09072,PH09,PH,0.990206928751,0.0304400637294,370.877757212,,0.0,0.0,0.0,0.0,0.0,2016
907215000,Siayan,97215000.0,Mun,,,2nd,,,,PH0907215,Siayan,,PH09072,PH09,PH,1.19882149009,0.039540135139,481.909037316,,0.0,0.0,0.0,0.0,0.0,2016
907216000,Sibuco,97216000.0,Mun,,,1st,,,,PH0907216,Sibuco,,PH09072,PH09,PH,1.38547387644,0.0489876608254,598.225731867,,0.0,0.0,0.0,0.0,0.0,2016
907217000,Sibutad,97217000.0,Mun,,,5th,,,,PH0907217,Sibutad,,PH09072,PH09,PH,0.563269167795,0.00561231325528,68.3254018299,,0.0,0.0,0.0,0.0,0.0,2016
907218000,Sindangan,97218000.0,Mun,,,1st,,,,PH0907218,Sindangan,,PH09072,PH09,PH,1.59681692958,0.0365012037504,444.830045897,,14.28910851478577,0.006804337387993222,0.0,1.809811592102051,0.009893186299424327,2016
907219000,Siocon,97219000.0,Mun,,,1st,,,,PH0907219,Siocon,,PH09072,PH09,PH,1.01431780629,0.0304548088997,371.592725971,,8.538425922393799,0.004867973729985062,0.0,1.875370740890503,0.007208534261041817,2016
907220000,Sirawai,97220000.0,Mun,,,4th,,,,PH0907220,Sirawai,,PH09072,PH09,PH,0.844953524627,0.0221186461191,269.966536769,,11.78912222385406,0.009268177848941874,0.0,3.083678245544434,0.02176398009108907,2016
907221000,Tampilisan,97221000.0,Mun,,,4th,,,,PH0907221,Tampilisan,,PH09072,PH09,PH,0.636861014492,0.0118546380769,144.550858133,,7.077930927276611,0.01040872195187737,0.0,2.032680034637451,0.01546251469044743,2016
907222000,Jose Dalman,97222000.0,Mun,Ponot,,4th,,,,PH0907222,Jose Dalman (Ponot),Ponot,PH09072,PH09,PH,0.719325363331,0.0110047704032,134.045164478,,2.00989294052124,0.00315524794430336,0.0,2.00989294052124,0.006331754979259464,2016
907223000,Gutalac,97223000.0,Mun,,,2nd,,,,PH0907223,Gutalac,,PH09072,PH09,PH,1.03848836902,0.0326951584155,398.682356677,,1.106707572937012,0.0005908743048248862,0.0,1.106707572937012,0.0006535759353594671,2016
907224000,Baliguian,97224000.0,Mun,,,3rd,,,,PH0907224,Baliguian,,PH09072,PH09,PH,1.04435499665,0.0320929443423,391.457603087,,5.705433130264282,0.003077364147931112,0.0,1.815381169319153,0.004602450216319431,2016
907225000,Godod,97225000.00000001,Mun,,,4th,,,,PH0907225,Godod,,PH09072,PH09,PH,0.879612152532,0.0194841780032,237.563442192,,0.0,0.0,0.0,0.0,0.0,2016
907226000,Leon T. Postigo,97226000.0,Mun,Bacungan,,4th,,,,PH0907226,Bacungan (Leon T. Postigo),Leon T. Postigo,PH09072,PH09,PH,0.951152722422,0.0205569880376,250.606441181,,0.0,0.0,0.0,0.0,0.0,2016
907227000,Kalawit,97227000.0,Mun,,,4th,,,,PH0907227,Kalawit,,PH09072,PH09,PH,0.836872040444,0.0204057455625,248.824340491,,0.0,0.0,0.0,0.0,0.0,2016
907302000,Aurora,97302000.0,Mun,,,2nd,,,,PH0907302,Aurora,,PH09073,PH09,PH,0.80405236536,0.0131574512457,160.44084199,,9.48307979106903,0.01259373146224307,0.0,2.528383493423462,0.02146098587867994,2016
907303000,Bayog,97303000.0,Mun,,,3rd*,,,,PH0907303,Bayog,,PH09073,PH09,PH,0.963291150997,0.0217522457503,265.276442666,,0.0,0.0,0.0,0.0,0.0,2016
907305000,Dimataling,97305000.0,Mun,,,4th,,,,PH0907305,Dimataling,,PH09073,PH09,PH,0.862810001576,0.00902700697936,110.181271711,,0.0,0.0,0.0,0.0,0.0,2016
907306000,Dinas,97306000.0,Mun,,,4th,,,,PH0907306,Dinas,,PH09073,PH09,PH,1.01298014626,0.013638857451,166.435678401,,0.0,0.0,0.0,0.0,0.0,2016
907307000,Dumalinao,97307000.00000001,Mun,,,4th,,,,PH0907307,Dumalinao,,PH09073,PH09,PH,0.713767087536,0.0104200084754,127.112978146,,0.0,0.0,0.0,0.0,0.0,2016
907308000,Dumingag,97308000.0,Mun,,,2nd,,,,PH0907308,Dumingag,,PH09073,PH09,PH,0.913875946683,0.0249214848083,303.734650088,,2.571775197982788,0.001799702727769621,0.0,1.413384318351746,0.002333727243202203,2016
907311000,Kumalarang,97311000.0,Mun,,,4th*,,,,PH0907311,Kumalarang,,PH09073,PH09,PH,0.678300051957,0.0110018160774,134.209951214,,0.0,0.0,0.0,0.0,0.0,2016
907312000,Labangan,97311999.99999999,Mun,,,3rd,,,,PH0907312,Labangan,,PH09073,PH09,PH,0.91248727038,0.0131217899839,160.021168991,,2.544431447982788,0.003415344225480252,0.0,1.353042840957642,0.004350928366661835,2016
907313000,Lapuyan,97313000.0,Mun,,,3rd,,,,PH0907313,Lapuyan,,PH09073,PH09,PH,0.925591299841,0.0128178605778,156.396661787,,0.0,0.0,0.0,0.0,0.0,2016
907315000,Mahayag,97315000.0,Mun,,,3rd*,,,,PH0907315,Mahayag,,PH09073,PH09,PH,0.813067005046,0.015195605122,185.202721602,,4.285196423530579,0.004891776739190158,0.0,1.582203149795532,0.007113881460775117,2016
907317000,Margosatubig,97316999.99999999,Mun,,,3rd,,,,PH0907317,Margosatubig,,PH09073,PH09,PH,0.874284817693,0.00691449435384,84.3879566164,,2.412560701370239,0.006031401753425598,0.0,1.246046781539917,0.00724709046024842,2016
907318000,Midsalip,97318000.0,Mun,,,4th*,,,,PH0907318,Midsalip,,PH09073,PH09,PH,0.795174239381,0.0230076299589,280.500145226,,0.0,0.0,0.0,0.0,0.0,2016
907319000,Molave,97319000.0,Mun,,,1st,,,,PH0907319,Molave,,PH09073,PH09,PH,0.762671842356,0.00878087007947,107.017221721,,47.83745634555817,0.0954839448015133,0.0,7.475210189819336,0.4022051700973706,2016
907322000,City of Pagadian,97322000.0,City,,CC,2nd,,,,PH0907322,Pagadian City (Capital),,PH09073,PH09,PH,1.23954245061,0.0225259821262,274.721828401,,144.7464094161987,0.1115149533252687,0.0,7.710752010345459,0.3476332757227693,2016
907323000,Ramon Magsaysay,97323000.0,Mun,Liargo,,4th*,,,,PH0907323,Ramon Magsaysay (Liargo),Liargo,PH09073,PH09,PH,0.508062287523,0.00795094968442,96.9371934897,,0.0,0.0,0.0,0.0,0.0,2016
907324000,San Miguel,97324000.0,Mun,,,4th,,,,PH0907324,San Miguel,,PH09073,PH09,PH,0.554770464922,0.00758138369044,92.5025183008,,0.0,0.0,0.0,0.0,0.0,2016
907325000,San Pablo,97325000.0,Mun,,,4th*,,,,PH0907325,San Pablo,,PH09073,PH09,PH,0.664484872658,0.00843682391645,102.942852436,,0.0,0.0,0.0,0.0,0.0,2016
907327000,Tabina,97327000.0,Mun,,,4th,,,,PH0907327,Tabina,,PH09073,PH09,PH,0.483564348114,0.00550056872649,67.15498962,,4.573804140090942,0.01452001314314585,0.0,2.294149875640869,0.03299535086063546,2016
907328000,Tambulig,97328000.0,Mun,,,4th*,,,,PH0907328,Tambulig,,PH09073,PH09,PH,0.902450978724,0.011370543606,138.614101605,,0.0,0.0,0.0,0.0,0.0,2016
907330000,Tukuran,97330000.00000001,Mun,,,4th*,,,,PH0907330,Tukuran,,PH09073,PH09,PH,0.833122831105,0.0106620231025,130.024627449,,1.018123030662537,0.001650118364120805,0.0,1.018123030662537,0.001677300619214975,2016
907333000,Lakewood,97333000.0,Mun,,,4th,,,,PH0907333,Lakewood,,PH09073,PH09,PH,0.727206032128,0.0166653321962,203.243218601,,0.0,0.0,0.0,0.0,0.0,2016
907337000,Josefina,97337000.0,Mun,,,5th*,,,,PH0907337,Josefina,,PH09073,PH09,PH,0.380259166286,0.00427663132334,52.1154278353,,0.0,0.0,0.0,0.0,0.0,2016
907338000,Pitogo,97338000.0,Mun,,,4th,,,,PH0907338,Pitogo,,PH09073,PH09,PH,0.787283259012,0.00607364053673,74.1469904179,,0.0,0.0,0.0,0.0,0.0,2016
907340000,Sominot,97340000.0,Mun,Don Mariano Marcos,,5th*,,,,PH0907340,Sominot (Don Mariano Marcos),Don Mariano Marcos,PH09073,PH09,PH,0.59416838713,0.00921881565045,112.390516449,,0.0,0.0,0.0,0.0,0.0,2016
907341000,Vincenzo A. Sagun,97341000.0,Mun,,,5th,,,,PH0907341,Vincenzo A. Sagun,,PH09073,PH09,PH,0.692339143943,0.00509073370405,62.1376107395,,0.0,0.0,0.0,0.0,0.0,2016
907343000,Guipos,97343000.0,Mun,,,4th,,,,PH0907343,Guipos,,PH09073,PH09,PH,0.534584068611,0.00794187878309,96.8880758619,,0.0,0.0,0.0,0.0,0.0,2016
907344000,Tigbao,97344000.0,Mun,,,5th*,,,,PH0907344,Tigbao,,PH09073,PH09,PH,0.51682020798,0.0101944271778,124.34106776,,0.0,0.0,0.0,0.0,0.0,2016
908301000,Alicia,98301000.0,Mun,,,3rd,,,,PH0908301,Alicia,,PH09083,PH09,PH,1.18011102097,0.0119800437835,146.228541257,,0.0,0.0,0.0,0.0,0.0,2016
908302000,Buug,98302000.0,Mun,,,3rd,,,,PH0908302,Buug,,PH09083,PH09,PH,0.603809507291,0.0125749686397,153.408216511,,23.01163041591644,0.03231970564033208,0.0,3.346372127532959,0.0680713453380013,2016
908303000,Diplahan,98303000.0,Mun,,,3rd,,,,PH0908303,Diplahan,,PH09083,PH09,PH,0.705558174031,0.0101820294121,124.206279438,,8.109761953353882,0.01369892221850318,0.0,1.769326090812683,0.01889810225992082,2016
908304000,Imelda,98304000.0,Mun,,,4th,,,,PH0908304,Imelda,,PH09083,PH09,PH,0.410569586576,0.00693624768668,84.6399261003,,1.300860643386841,0.00327672706142781,0.0,1.300860643386841,0.004251828333096974,2016
908305000,Ipil,98305000.0,Mun,,,1st,,,,PH0908305,Ipil (Capital),,PH09083,PH09,PH,0.965681653959,0.0129663646928,158.172922522,,45.3365044593811,0.06052937845044206,0.0,6.060610294342041,0.1816842819276859,2016
908306000,Kabasalan,98306000.0,Mun,,,2nd,,,,PH0908306,Kabasalan,,PH09083,PH09,PH,0.749669102923,0.0263025513986,320.796887121,,38.4023551940918,0.02536483170019273,0.0,5.761861324310303,0.08435984739047213,2016
908307000,Mabuhay,98307000.0,Mun,,,4th*,,,,PH0908307,Mabuhay,,PH09083,PH09,PH,1.20018680408,0.00654471349121,79.9078633206,,0.0,0.0,0.0,0.0,0.0,2016
908308000,Malangas,98308000.0,Mun,,,3rd*,,,,PH0908308,Malangas,,PH09083,PH09,PH,1.02630146435,0.00992289738119,121.091469827,,2.176404476165771,0.003791645428860229,0.0,1.123802065849304,0.004116116312417651,2016
908309000,Naga,98309000.0,Mun,,,3rd*,,,,PH0908309,Naga,,PH09083,PH09,PH,1.14514447784,0.0124487863496,151.83778344,,7.323951601982117,0.01024328895382114,0.0,1.462284803390503,0.01266581231640414,2016
908310000,Olutanga,98310000.0,Mun,,,4th,,,,PH0908310,Olutanga,,PH09083,PH09,PH,0.869731525146,0.00535835157228,65.4306431461,,0.0,0.0,0.0,0.0,0.0,2016
908311000,Payao,98311000.0,Mun,,,3rd,,,,PH0908311,Payao,,PH09083,PH09,PH,1.33538111446,0.0157552836437,192.279611148,,0.0,0.0,0.0,0.0,0.0,2016
908312000,Roseller Lim,98312000.0,Mun,,,3rd,,,,PH0908312,Roseller Lim,,PH09083,PH09,PH,0.878493740347,0.0173276802101,211.414280705,,17.58473360538483,0.01765535502548677,0.0,3.570794105529785,0.04712279434980868,2016
908313000,Siay,98313000.00000001,Mun,,,2nd,,,,PH0908313,Siay,,PH09083,PH09,PH,1.02147187652,0.0186924023564,228.048008761,,6.391576409339905,0.005951188463072537,0.0,1.780935168266296,0.009649314833085556,2016
908314000,Talusan,98314000.0,Mun,,,5th,,,,PH0908314,Talusan,,PH09083,PH09,PH,0.569928073421,0.00380527293219,46.4628997311,,0.0,0.0,0.0,0.0,0.0,2016
908315000,Titay,98315000.0,Mun,,,2nd,,,,PH0908315,Titay,,PH09083,PH09,PH,0.917494951918,0.0244041237802,297.654761677,,11.21977818012238,0.007951650021348245,0.0,2.588552713394165,0.01621760016467099,2016
908316000,Tungawan,98316000.0,Mun,,,2nd,,,,PH0908316,Tungawan,,PH09083,PH09,PH,1.85157266037,0.0282063450468,344.249139047,,2.276931166648865,0.001396033823819046,0.0,1.153627157211304,0.00158766943136146,2016
931700000,City of Zamboanga,97332000.0,City,,HUC,1st,,,,PH0907332,Zamboanga City,,PH09073,PH09,PH,4.71951162577,0.122560030019,1497.15480368,,1970.520201444626,0.2784793953426549,0.0,23.57502555847168,2.04239343629415,2016
990101000,City of Isabela,99701000.0,City,,CC,4th,,,,PH0909701,City of Isabela,,PH09097,PH09,PH,1.23103306429,0.0179801989504,219.869683721,,37.73734831809998,0.0366382022505825,0.0,3.780914306640625,0.08589848581577997,2016
1001301000,Baungon,101301000.0,Mun,,,2nd,,,,PH1001301,Baungon,,PH10013,PH10,PH,1.24355290509,0.0345884459224,421.465347448,,29.99904811382294,0.01502958322335819,0.0,4.071732997894287,0.04199217491809933,2016
1001302000,Damulog,101302000.0,Mun,,,4th,,,,PH1001302,Damulog,,PH10013,PH10,PH,0.68723269538,0.014130792678,172.503861158,,2.567282319068909,0.003161677732843484,0.0,1.538236021995544,0.004208115051161336,2016
1001303000,Dangcagan,101303000.0,Mun,,,3rd,,,,PH1001303,Dangcagan,,PH10013,PH10,PH,0.486019346494,0.00600710075981,73.3101107505,,13.91674029827118,0.04045564040195111,0.0,3.364654064178467,0.08171167255726959,2016
1001304000,Don Carlos,101304000.0,Mun,,,1st,,,,PH1001304,Don Carlos,,PH10013,PH10,PH,0.968187007485,0.0177592545656,216.684667407,,41.6172206401825,0.04076123471124632,0.0,3.622615575790405,0.09237771429036058,2016
1001305000,Impasug-ong,101305000.0,Mun,,,1st,,,,PH1001305,Impasug-ong,,PH10013,PH10,PH,1.69334596127,0.0783737342059,954.646171523,,26.82092118263245,0.005954911452627097,0.0,4.511799335479736,0.01237628883427719,2016
1001306000,Kadingilan,101306000.0,Mun,,,3rd,,,,PH1001306,Kadingilan,,PH10013,PH10,PH,0.904295269467,0.01367126675,166.864106472,,13.25666224956512,0.0167805851260318,0.0,2.956949949264526,0.03098138533820934,2016
1001307000,Kalilangan,101307000.0,Mun,,,2nd,,,,PH1001307,Kalilangan,,PH10013,PH10,PH,0.961006474089,0.0178441656901,217.67672958,,9.092922329902649,0.008836659212733381,0.0,1.941514015197754,0.01379141067279512,2016
1001308000,Kibawe,101308000.0,Mun,,,2nd,,,,PH1001308,Kibawe,,PH10013,PH10,PH,0.744525884653,0.0142767351447,174.261296972,,29.78853285312653,0.03646087252524666,0.0,3.36393404006958,0.07423784255528981,2016
1001309000,Kitaotao,101309000.0,Mun,,,1st,,,,PH1001309,Kitaotao,,PH10013,PH10,PH,1.55409293734,0.0316840416715,386.695314961,,2.94530200958252,0.001611215541347111,0.0,1.567936658859253,0.002380095820129159,2016
1001310000,Lantapan,101310000.0,Mun,,,1st,,,,PH1001310,Lantapan,,PH10013,PH10,PH,0.935280939071,0.0291842752735,355.774581091,,23.96065294742584,0.01419469961340394,0.0,3.175257921218872,0.02724373003746666,2016
1001311000,Libona,101311000.0,Mun,,,1st,,,,PH1001311,Libona,,PH10013,PH10,PH,0.8689513056,0.0221946977845,270.387447167,,7.195396423339844,0.005634609571918437,0.0,1.544031023979187,0.006866101536487212,2016
1001312000,City of Malaybalay,101312000.0,City,,CC,1st,,,,PH1001312,City of Malaybalay (Capital),,PH10013,PH10,PH,1.60446095452,0.0823805299084,1004.03171071,,190.3834108114243,0.04014833631620082,0.0,8.581721305847168,0.1497616093696554,2016
1001313000,Malitbog,101313000.0,Mun,,,2nd,,,,PH1001313,Malitbog,,PH10013,PH10,PH,0.879997792895,0.031348085544,381.713952987,,0.0,0.0,0.0,0.0,0.0,2016
1001314000,Manolo Fortich,101314000.0,Mun,,,1st,,,,PH1001314,Manolo Fortich,,PH10013,PH10,PH,1.53072183704,0.0358363919024,436.532957143,,232.1230781078339,0.1127358320096328,0.0,9.608838081359863,0.3386434164767571,2016
1001315000,Maramag,101315000.0,Mun,,,1st,,,,PH1001315,Maramag,,PH10013,PH10,PH,0.96834252813,0.0262743222629,320.490226383,,317.5456000566483,0.2083632546303466,0.0,12.78838920593262,1.046586356277829,2016
1001316000,Pangantucan,101316000.0,Mun,,,1st,,,,PH1001316,Pangantucan,,PH10013,PH10,PH,1.44865099554,0.0353082404658,430.691338282,,16.98974668979645,0.008365212550367528,0.0,3.185220241546631,0.01763581451773239,2016
1001317000,Quezon,101317000.0,Mun,,,1st,,,,PH1001317,Quezon,,PH10013,PH10,PH,1.20557535241,0.053048425485,647.225187888,,171.5826923847198,0.05638603101699634,0.0,12.19746875762939,0.2804382619367593,2016
1001318000,San Fernando,101318000.0,Mun,,,1st,,,,PH1001318,San Fernando,,PH10013,PH10,PH,1.09232604468,0.0496277509695,605.349655758,,0.0,0.0,0.0,0.0,0.0,2016
1001319000,Sumilao,101319000.0,Mun,,,4th,,,,PH1001319,Sumilao,,PH10013,PH10,PH,0.618356049746,0.013830733631,168.513230017,,20.49506103992462,0.02558684274647269,0.0,2.775995492935181,0.03995967314382934,2016
1001320000,Talakag,101320000.0,Mun,,,1st,,,,PH1001320,Talakag,,PH10013,PH10,PH,1.69539596873,0.0803093656172,979.035821019,,7.838381290435791,0.001694052580599912,0.0,1.639139652252197,0.002289329164110099,2016
1001321000,City of Valencia,101321000.0,City,,CC,2nd,,,,PH1001321,City of Valencia,,PH10013,PH10,PH,1.57517025594,0.0547603335758,667.801218018,,454.1236083507538,0.1440290543453072,0.0,15.94692420959473,0.764064044419519,2016
1001322000,Cabanglasan,101322000.0,Mun,,,3rd,,,,PH1001322,Cabanglasan,,PH10013,PH10,PH,0.877174135313,0.0251680662668,306.806125596,,0.0,0.0,0.0,0.0,0.0,2016
1001801000,Catarman,101801000.0,Mun,,,5th,,,,PH1001801,Catarman,,PH10018,PH10,PH,0.340714849897,0.00606733627504,73.7541829299,,0.0,0.0,0.0,0.0,0.0,2016
1001802000,Guinsiliban,101802000.0,Mun,,,6th,,,,PH1001802,Guinsiliban,,PH10018,PH10,PH,0.276992277973,0.00247378220523,30.0751862381,,0.0,0.0,0.0,0.0,0.0,2016
1001803000,Mahinog,101803000.0,Mun,,,5th,,,,PH1001803,Mahinog,,PH10018,PH10,PH,0.265435756464,0.00251526591936,30.5755034404,,0.0,0.0,0.0,0.0,0.0,2016
1001804000,Mambajao,101804000.0,Mun,,,3rd,,,,PH1001804,Mambajao (Capital),,PH10018,PH10,PH,0.384180762842,0.00598774069358,72.7762541324,,13.7980420589447,0.03999432480853537,0.0,1.736693143844604,0.0551996298693844,2016
1001805000,Sagay,101805000.0,Mun,,,5th,,,,PH1001805,Sagay,,PH10018,PH10,PH,0.266942600428,0.00290788304545,35.3519616591,,0.0,0.0,0.0,0.0,0.0,2016
1003501000,Bacolod,103501000.0,Mun,,,4th,,,,PH1003501,Bacolod,,PH10035,PH10,PH,0.615627886882,0.00520029450103,63.3812514006,,3.363403916358948,0.01124884252962859,0.0,1.248092889785767,0.01256754644175751,2016
1003502000,Baloi,103502000.0,Mun,,,3rd,,,,PH1003502,Baloi,,PH10035,PH10,PH,0.454785942967,0.00531338284903,64.7648285316,,43.78380334377289,0.1430843246528526,0.0,3.207158327102661,0.2508776391223906,2016
1003503000,Baroy,103503000.0,Mun,,,4th,,,,PH1003503,Baroy,,PH10035,PH10,PH,0.569558963596,0.00403471130951,49.1954846178,,15.14815819263458,0.06391627929381681,0.0,3.286498785018921,0.1300643526829912,2016
1003505000,Kapatagan,103505000.0,Mun,,,2nd,,,,PH1003505,Kapatagan,,PH10035,PH10,PH,0.864851784434,0.0110377441021,134.611257589,,11.62097609043121,0.01790597240436242,0.0,2.140324831008911,0.02661627175899091,2016
1003506000,Sultan Naga Dimaporo,103506000.0,Mun,Karomatan,,3rd,,,,PH1003506,Sultan Naga Dimaporo (Karomatan),Karomatan,PH10035,PH10,PH,0.977098770784,0.0171823729569,209.596994559,,0.0,0.0,0.0,0.0,0.0,2016
1003507000,Kauswagan,103507000.0,Mun,,,5th,,,,PH1003507,Kauswagan,,PH10035,PH10,PH,0.579654225847,0.00577691572351,70.4096855234,,23.29429757595062,0.06995284557342529,0.0,6.879481315612793,0.3003725383437144,2016
1003508000,Kolambugan,103508000.0,Mun,,,4th,,,,PH1003508,Kolambugan,,PH10035,PH10,PH,0.605562106108,0.00546231645408,66.5846760963,,0.0,0.0,0.0,0.0,0.0,2016
1003509000,Lala,103509000.0,Mun,,,1st,,,,PH1003509,Lala,,PH10035,PH10,PH,0.793279862297,0.0100728612718,122.826364428,,0.0,0.0,0.0,0.0,0.0,2016
1003510000,Linamon,103510000.0,Mun,,,5th,,,,PH1003510,Linamon,,PH10035,PH10,PH,0.21228934477,0.00151928021994,18.5162310419,,4.986647963523865,0.05798427864562634,0.0,1.592305779457092,0.07098480587555253,2016
1003511000,Magsaysay,103511000.0,Mun,,,5th,,,,PH1003511,Magsaysay,,PH10035,PH10,PH,0.593188259793,0.00737132226736,89.87164921,,0.0,0.0,0.0,0.0,0.0,2016
1003512000,Maigo,103512000.0,Mun,,,4th,,,,PH1003512,Maigo,,PH10035,PH10,PH,0.519565452174,0.00745557064434,90.8765165921,,1.152982711791992,0.002719298848566019,0.0,1.152982711791992,0.00312790997436465,2016
1003513000,Matungao,103513000.0,Mun,,,5th,,,,PH1003513,Matungao,,PH10035,PH10,PH,0.31077345244,0.00285066851334,34.7464299851,,2.115832567214966,0.01266965609110758,0.0,2.115832567214966,0.02664635078751218,2016
1003514000,Munai,103514000.0,Mun,,,4th,,,,PH1003514,Munai,,PH10035,PH10,PH,0.661840623575,0.0114867158557,140.043947298,,0.0,0.0,0.0,0.0,0.0,2016
1003515000,Nunungan,103515000.0,Mun,,,3rd,,,,PH1003515,Nunungan,,PH10035,PH10,PH,0.631864494668,0.0180001993903,219.574558033,,0.0,0.0,0.0,0.0,0.0,2016
1003516000,Pantao Ragat,103516000.0,Mun,,,4th,,,,PH1003516,Pantao Ragat,,PH10035,PH10,PH,0.456719517688,0.0040941376228,49.9115079789,,20.43784236907959,0.08696954199608337,0.0,4.186965942382812,0.2353606088413302,2016
1003517000,Poona Piagapo,103517000.0,Mun,,,4th,,,,PH1003517,Poona Piagapo,,PH10035,PH10,PH,0.452375984048,0.00535163404861,65.234402518,,0.0,0.0,0.0,0.0,0.0,2016
1003518000,Salvador,103518000.0,Mun,,,5th,,,,PH1003518,Salvador,,PH10035,PH10,PH,0.443579884022,0.00753756542782,91.9223127479,,0.0,0.0,0.0,0.0,0.0,2016
1003519000,Sapad,103519000.0,Mun,,,5th,,,,PH1003519,Sapad,,PH10035,PH10,PH,0.497300938522,0.00962554441948,117.404646399,,0.0,0.0,0.0,0.0,0.0,2016
1003520000,Tagoloan,103520000.0,Mun,,,5th,,,,PH1003520,Tagoloan,,PH10035,PH10,PH,0.594536796382,0.00888963149743,108.344637682,,0.0,0.0,0.0,0.0,0.0,2016
1003521000,Tangcal,103521000.0,Mun,,,5th,,,,PH1003521,Tangcal,,PH10035,PH10,PH,0.483251149516,0.00568843055199,69.3511217282,,0.0,0.0,0.0,0.0,0.0,2016
1003522000,Tubod,103522000.0,Mun,,,2nd,,,,PH1003522,Tubod (Capital),,PH10035,PH10,PH,0.861363775182,0.0136831246526,166.838344894,,38.42419147491455,0.04913579472495467,0.0,3.128607273101807,0.1083834747440531,2016
1003523000,Pantar,103523000.0,Mun,,,5th,,,,PH1003523,Pantar,,PH10035,PH10,PH,0.349028541271,0.00493485820151,60.1552652698,,0.0,0.0,0.0,0.0,0.0,2016
1004201000,Aloran,104201000.0,Mun,,,4th,,,,PH1004201,Aloran,,PH10042,PH10,PH,0.563671953108,0.00904819462854,110.213284108,,0.0,0.0,0.0,0.0,0.0,2016
1004202000,Baliangao,104202000.0,Mun,,,5th,,,,PH1004202,Baliangao,,PH10042,PH10,PH,0.659778348001,0.00484061712504,58.9288559553,,0.0,0.0,0.0,0.0,0.0,2016
1004203000,Bonifacio,104203000.0,Mun,,,4th,,,,PH1004203,Bonifacio,,PH10042,PH10,PH,0.497924915391,0.00900025815221,109.713675941,,0.0,0.0,0.0,0.0,0.0,2016
1004204000,Calamba,104204000.0,Mun,,,4th,,,,PH1004204,Calamba,,PH10042,PH10,PH,0.545636525233,0.0052621250657,64.0757035184,,2.567645907402039,0.008558819691340128,0.0,1.464856505393982,0.01113324342741235,2016
